home_id,timestamp,room_temperature_C,relative_humidity_pct
IDEAL_02,2024-01-11 00:00:00,16.42,73.75
IDEAL_02,2024-01-11 00:30:00,16.19,73.08
IDEAL_02,2024-01-11 01:00:00,15.95,73.06
IDEAL_02,2024-01-11 01:30:00,16.19,73.16
IDEAL_02,2024-01-11 02:00:00,15.91,74.56
IDEAL_02,2024-01-11 02:30:00,16.37,72.56
IDEAL_02,2024-01-11 03:00:00,16.31,74.64
IDEAL_02,2024-01-11 03:30:00,15.4,76.17
IDEAL_02,2024-01-11 04:00:00,16.26,74.54
IDEAL_02,2024-01-11 04:30:00,16.7,73.5
IDEAL_02,2024-01-11 05:00:00,16.11,72.11
IDEAL_02,2024-01-11 05:30:00,16.0,76.42
IDEAL_02,2024-01-11 06:00:00,15.71,72.3
IDEAL_02,2024-01-11 06:30:00,15.52,75.33
IDEAL_02,2024-01-11 07:00:00,20.6,61.01
IDEAL_02,2024-01-11 07:30:00,20.19,59.7
IDEAL_02,2024-01-11 08:00:00,20.57,59.66
IDEAL_02,2024-01-11 08:30:00,20.88,57.3
IDEAL_02,2024-01-11 09:00:00,20.63,60.55
IDEAL_02,2024-01-11 09:30:00,20.05,60.98
IDEAL_02,2024-01-11 10:00:00,20.32,58.42
IDEAL_02,2024-01-11 10:30:00,20.02,59.82
IDEAL_02,2024-01-11 11:00:00,19.98,60.11
IDEAL_02,2024-01-11 11:30:00,20.4,60.93
IDEAL_02,2024-01-11 12:00:00,19.93,60.06
IDEAL_02,2024-01-11 12:30:00,19.38,57.61
IDEAL_02,2024-01-11 13:00:00,19.91,59.26
IDEAL_02,2024-01-11 13:30:00,20.14,60.39
IDEAL_02,2024-01-11 14:00:00,20.87,61.32
IDEAL_02,2024-01-11 14:30:00,20.07,59.13
IDEAL_02,2024-01-11 15:00:00,20.47,63.34
IDEAL_02,2024-01-11 15:30:00,20.2,57.21
IDEAL_02,2024-01-11 16:00:00,20.76,59.21
IDEAL_02,2024-01-11 16:30:00,20.73,59.93
IDEAL_02,2024-01-11 17:00:00,20.74,59.75
IDEAL_02,2024-01-11 17:30:00,19.57,58.21
IDEAL_02,2024-01-11 18:00:00,20.35,60.73
IDEAL_02,2024-01-11 18:30:00,20.57,60.61
IDEAL_02,2024-01-11 19:00:00,20.42,60.13
IDEAL_02,2024-01-11 19:30:00,20.52,60.55
IDEAL_02,2024-01-11 20:00:00,20.29,59.42
IDEAL_02,2024-01-11 20:30:00,19.97,57.63
IDEAL_02,2024-01-11 21:00:00,19.59,58.98
IDEAL_02,2024-01-11 21:30:00,20.01,60.29
IDEAL_02,2024-01-11 22:00:00,21.34,60.3
IDEAL_02,2024-01-11 22:30:00,20.07,60.12
IDEAL_02,2024-01-11 23:00:00,15.48,74.88
IDEAL_02,2024-01-11 23:30:00,16.56,73.18
IDEAL_02,2024-01-12 00:00:00,16.61,74.09
IDEAL_02,2024-01-12 00:30:00,16.78,74.91
IDEAL_02,2024-01-12 01:00:00,16.45,73.93
IDEAL_02,2024-01-12 01:30:00,16.6,72.19
IDEAL_02,2024-01-12 02:00:00,17.0,72.61
IDEAL_02,2024-01-12 02:30:00,15.97,75.3
IDEAL_02,2024-01-12 03:00:00,15.89,76.14
IDEAL_02,2024-01-12 03:30:00,15.83,75.82
IDEAL_02,2024-01-12 04:00:00,16.16,74.4
IDEAL_02,2024-01-12 04:30:00,16.84,72.25
IDEAL_02,2024-01-12 05:00:00,16.48,74.04
IDEAL_02,2024-01-12 05:30:00,16.46,76.4
IDEAL_02,2024-01-12 06:00:00,15.54,74.98
IDEAL_02,2024-01-12 06:30:00,15.99,73.74
IDEAL_02,2024-01-12 07:00:00,19.53,61.0
IDEAL_02,2024-01-12 07:30:00,20.73,58.15
IDEAL_02,2024-01-12 08:00:00,20.9,59.01
IDEAL_02,2024-01-12 08:30:00,20.58,58.43
IDEAL_02,2024-01-12 09:00:00,19.87,60.76
IDEAL_02,2024-01-12 09:30:00,20.86,61.13
IDEAL_02,2024-01-12 10:00:00,20.16,59.82
IDEAL_02,2024-01-12 10:30:00,19.78,58.74
IDEAL_02,2024-01-12 11:00:00,19.88,60.02
IDEAL_02,2024-01-12 11:30:00,20.09,59.32
IDEAL_02,2024-01-12 12:00:00,20.28,58.86
IDEAL_02,2024-01-12 12:30:00,20.2,60.56
IDEAL_02,2024-01-12 13:00:00,19.7,58.92
IDEAL_02,2024-01-12 13:30:00,20.75,57.7
IDEAL_02,2024-01-12 14:00:00,20.2,58.04
IDEAL_02,2024-01-12 14:30:00,19.98,57.65
IDEAL_02,2024-01-12 15:00:00,20.71,60.43
IDEAL_02,2024-01-12 15:30:00,19.79,60.28
IDEAL_02,2024-01-12 16:00:00,19.61,60.2
IDEAL_02,2024-01-12 16:30:00,20.77,60.94
IDEAL_02,2024-01-12 17:00:00,21.02,61.84
IDEAL_02,2024-01-12 17:30:00,20.08,59.17
IDEAL_02,2024-01-12 18:00:00,20.25,60.66
IDEAL_02,2024-01-12 18:30:00,19.81,57.68
IDEAL_02,2024-01-12 19:00:00,20.27,62.12
IDEAL_02,2024-01-12 19:30:00,20.07,58.19
IDEAL_02,2024-01-12 20:00:00,20.22,58.99
IDEAL_02,2024-01-12 20:30:00,20.43,59.16
IDEAL_02,2024-01-12 21:00:00,19.83,57.76
IDEAL_02,2024-01-12 21:30:00,20.12,60.1
IDEAL_02,2024-01-12 22:00:00,19.54,60.37
IDEAL_02,2024-01-12 22:30:00,20.12,59.77
IDEAL_02,2024-01-12 23:00:00,16.23,71.74
IDEAL_02,2024-01-12 23:30:00,16.36,77.03
IDEAL_02,2024-01-13 00:00:00,16.36,74.88
IDEAL_02,2024-01-13 00:30:00,16.63,78.01
IDEAL_02,2024-01-13 01:00:00,15.65,72.85
IDEAL_02,2024-01-13 01:30:00,15.67,75.49
IDEAL_02,2024-01-13 02:00:00,16.48,75.22
IDEAL_02,2024-01-13 02:30:00,15.45,73.62
IDEAL_02,2024-01-13 03:00:00,16.34,76.17
IDEAL_02,2024-01-13 03:30:00,15.79,73.45
IDEAL_02,2024-01-13 04:00:00,16.89,73.51
IDEAL_02,2024-01-13 04:30:00,16.37,68.85
IDEAL_02,2024-01-13 05:00:00,16.18,74.67
IDEAL_02,2024-01-13 05:30:00,16.76,72.07
IDEAL_02,2024-01-13 06:00:00,15.84,73.23
IDEAL_02,2024-01-13 06:30:00,15.92,72.51
IDEAL_02,2024-01-13 07:00:00,19.76,59.5
IDEAL_02,2024-01-13 07:30:00,19.92,60.72
IDEAL_02,2024-01-13 08:00:00,20.29,60.07
IDEAL_02,2024-01-13 08:30:00,20.46,61.12
IDEAL_02,2024-01-13 09:00:00,20.65,61.95
IDEAL_02,2024-01-13 09:30:00,19.53,59.5
IDEAL_02,2024-01-13 10:00:00,20.2,59.34
IDEAL_02,2024-01-13 10:30:00,19.82,61.49
IDEAL_02,2024-01-13 11:00:00,20.18,61.61
IDEAL_02,2024-01-13 11:30:00,21.2,61.16
IDEAL_02,2024-01-13 12:00:00,20.38,58.63
IDEAL_02,2024-01-13 12:30:00,20.62,60.69
IDEAL_02,2024-01-13 13:00:00,21.05,60.22
IDEAL_02,2024-01-13 13:30:00,20.72,61.63
IDEAL_02,2024-01-13 14:00:00,20.09,59.19
IDEAL_02,2024-01-13 14:30:00,19.75,57.55
IDEAL_02,2024-01-13 15:00:00,20.25,61.09
IDEAL_02,2024-01-13 15:30:00,20.04,56.22
IDEAL_02,2024-01-13 16:00:00,19.66,58.96
IDEAL_02,2024-01-13 16:30:00,20.36,58.52
IDEAL_02,2024-01-13 17:00:00,20.37,58.51
IDEAL_02,2024-01-13 17:30:00,20.97,58.93
IDEAL_02,2024-01-13 18:00:00,20.12,61.88
IDEAL_02,2024-01-13 18:30:00,20.38,61.28
IDEAL_02,2024-01-13 19:00:00,20.0,59.68
IDEAL_02,2024-01-13 19:30:00,20.61,61.75
IDEAL_02,2024-01-13 20:00:00,20.21,58.46
IDEAL_02,2024-01-13 20:30:00,19.8,58.26
IDEAL_02,2024-01-13 21:00:00,20.26,61.35
IDEAL_02,2024-01-13 21:30:00,20.42,60.92
IDEAL_02,2024-01-13 22:00:00,20.37,59.36
IDEAL_02,2024-01-13 22:30:00,20.68,58.35
IDEAL_02,2024-01-13 23:00:00,15.69,76.24
IDEAL_02,2024-01-13 23:30:00,15.93,71.47
IDEAL_02,2024-01-14 00:00:00,16.52,73.16
IDEAL_02,2024-01-14 00:30:00,15.97,74.4
IDEAL_02,2024-01-14 01:00:00,16.36,76.76
IDEAL_02,2024-01-14 01:30:00,15.3,74.63
IDEAL_02,2024-01-14 02:00:00,17.35,74.77
IDEAL_02,2024-01-14 02:30:00,16.16,73.2
IDEAL_02,2024-01-14 03:00:00,16.74,74.91
IDEAL_02,2024-01-14 03:30:00,16.13,74.21
IDEAL_02,2024-01-14 04:00:00,16.43,71.67
IDEAL_02,2024-01-14 04:30:00,16.86,75.24
IDEAL_02,2024-01-14 05:00:00,16.73,75.51
IDEAL_02,2024-01-14 05:30:00,16.18,75.26
IDEAL_02,2024-01-14 06:00:00,16.21,74.1
IDEAL_02,2024-01-14 06:30:00,16.67,72.62
IDEAL_02,2024-01-14 07:00:00,21.2,56.59
IDEAL_02,2024-01-14 07:30:00,20.34,60.29
IDEAL_02,2024-01-14 08:00:00,21.05,61.68
IDEAL_02,2024-01-14 08:30:00,20.17,61.55
IDEAL_02,2024-01-14 09:00:00,20.65,61.28
IDEAL_02,2024-01-14 09:30:00,20.71,59.94
IDEAL_02,2024-01-14 10:00:00,20.1,61.69
IDEAL_02,2024-01-14 10:30:00,19.97,61.44
IDEAL_02,2024-01-14 11:00:00,20.72,59.42
IDEAL_02,2024-01-14 11:30:00,20.05,61.07
IDEAL_02,2024-01-14 12:00:00,19.91,59.25
IDEAL_02,2024-01-14 12:30:00,19.99,60.86
IDEAL_02,2024-01-14 13:00:00,20.05,58.11
IDEAL_02,2024-01-14 13:30:00,20.61,58.22
IDEAL_02,2024-01-14 14:00:00,20.47,61.64
IDEAL_02,2024-01-14 14:30:00,20.55,61.46
IDEAL_02,2024-01-14 15:00:00,20.43,61.0
IDEAL_02,2024-01-14 15:30:00,20.03,60.19
IDEAL_02,2024-01-14 16:00:00,20.54,56.47
IDEAL_02,2024-01-14 16:30:00,20.74,59.94
IDEAL_02,2024-01-14 17:00:00,20.5,60.74
IDEAL_02,2024-01-14 17:30:00,20.44,59.25
IDEAL_02,2024-01-14 18:00:00,19.96,58.99
IDEAL_02,2024-01-14 18:30:00,20.35,62.22
IDEAL_02,2024-01-14 19:00:00,19.94,59.96
IDEAL_02,2024-01-14 19:30:00,20.26,60.74
IDEAL_02,2024-01-14 20:00:00,19.61,61.22
IDEAL_02,2024-01-14 20:30:00,19.61,58.55
IDEAL_02,2024-01-14 21:00:00,20.19,60.34
IDEAL_02,2024-01-14 21:30:00,20.05,62.03
IDEAL_02,2024-01-14 22:00:00,20.31,62.78
IDEAL_02,2024-01-14 22:30:00,20.21,60.11
IDEAL_02,2024-01-14 23:00:00,16.28,73.7
IDEAL_02,2024-01-14 23:30:00,16.51,74.46
IDEAL_03,2024-01-08 00:00:00,15.7,72.11
IDEAL_03,2024-01-08 00:30:00,15.99,69.39
IDEAL_03,2024-01-08 01:00:00,15.65,67.57
IDEAL_03,2024-01-08 01:30:00,15.7,71.25
IDEAL_03,2024-01-08 02:00:00,16.25,68.49
IDEAL_03,2024-01-08 02:30:00,16.42,71.33
IDEAL_03,2024-01-08 03:00:00,15.84,72.29
IDEAL_03,2024-01-08 03:30:00,16.41,71.24
IDEAL_03,2024-01-08 04:00:00,16.54,71.9
IDEAL_03,2024-01-08 04:30:00,16.87,73.32
IDEAL_03,2024-01-08 05:00:00,16.13,71.74
IDEAL_03,2024-01-08 05:30:00,15.84,70.79
IDEAL_03,2024-01-08 06:00:00,15.7,72.74
IDEAL_03,2024-01-08 06:30:00,15.66,72.92
IDEAL_03,2024-01-08 07:00:00,20.6,58.94
IDEAL_03,2024-01-08 07:30:00,19.49,55.55
IDEAL_03,2024-01-08 08:00:00,20.59,54.26
IDEAL_03,2024-01-08 08:30:00,19.75,55.46
IDEAL_03,2024-01-08 09:00:00,19.83,57.35
IDEAL_03,2024-01-08 09:30:00,20.04,56.53
IDEAL_03,2024-01-08 10:00:00,19.82,55.98
IDEAL_03,2024-01-08 10:30:00,20.47,57.13
IDEAL_03,2024-01-08 11:00:00,20.83,54.08
IDEAL_03,2024-01-08 11:30:00,19.84,56.5
IDEAL_03,2024-01-08 12:00:00,19.93,57.97
IDEAL_03,2024-01-08 12:30:00,20.03,57.11
IDEAL_03,2024-01-08 13:00:00,20.32,57.33
IDEAL_03,2024-01-08 13:30:00,20.04,58.69
IDEAL_03,2024-01-08 14:00:00,20.65,56.19
IDEAL_03,2024-01-08 14:30:00,20.56,55.31
IDEAL_03,2024-01-08 15:00:00,19.63,58.07
IDEAL_03,2024-01-08 15:30:00,20.31,58.05
IDEAL_03,2024-01-08 16:00:00,20.71,57.13
IDEAL_03,2024-01-08 16:30:00,19.9,56.05
IDEAL_03,2024-01-08 17:00:00,19.98,56.29
IDEAL_03,2024-01-08 17:30:00,19.89,54.38
IDEAL_03,2024-01-08 18:00:00,19.9,57.96
IDEAL_03,2024-01-08 18:30:00,19.43,57.91
IDEAL_03,2024-01-08 19:00:00,19.57,54.32
IDEAL_03,2024-01-08 19:30:00,20.13,57.59
IDEAL_03,2024-01-08 20:00:00,20.71,56.9
IDEAL_03,2024-01-08 20:30:00,19.85,54.76
IDEAL_03,2024-01-08 21:00:00,19.84,54.48
IDEAL_03,2024-01-08 21:30:00,20.78,56.85
IDEAL_03,2024-01-08 22:00:00,19.66,55.69
IDEAL_03,2024-01-08 22:30:00,19.44,59.02
IDEAL_03,2024-01-08 23:00:00,15.77,71.72
IDEAL_03,2024-01-08 23:30:00,15.83,71.0
IDEAL_03,2024-01-09 00:00:00,15.4,71.08
IDEAL_03,2024-01-09 00:30:00,16.05,72.29
IDEAL_03,2024-01-09 01:00:00,16.48,71.56
IDEAL_03,2024-01-09 01:30:00,15.59,71.04
IDEAL_03,2024-01-09 02:00:00,16.14,68.82
IDEAL_03,2024-01-09 02:30:00,16.26,74.88
IDEAL_03,2024-01-09 03:00:00,16.07,68.64
IDEAL_03,2024-01-09 03:30:00,16.17,69.82
IDEAL_03,2024-01-09 04:00:00,16.18,67.81
IDEAL_03,2024-01-09 04:30:00,15.77,71.1
IDEAL_03,2024-01-09 05:00:00,16.7,70.52
IDEAL_03,2024-01-09 05:30:00,16.6,71.44
IDEAL_03,2024-01-09 06:00:00,16.58,67.68
IDEAL_03,2024-01-09 06:30:00,16.51,71.96
IDEAL_03,2024-01-09 07:00:00,19.47,55.08
IDEAL_03,2024-01-09 07:30:00,20.47,56.07
IDEAL_03,2024-01-09 08:00:00,20.36,57.69
IDEAL_03,2024-01-09 08:30:00,19.49,56.68
IDEAL_03,2024-01-09 09:00:00,20.01,56.79
IDEAL_03,2024-01-09 09:30:00,20.21,57.49
IDEAL_03,2024-01-09 10:00:00,20.77,56.93
IDEAL_03,2024-01-09 10:30:00,20.39,55.78
IDEAL_03,2024-01-09 11:00:00,19.75,56.04
IDEAL_03,2024-01-09 11:30:00,20.78,56.61
IDEAL_03,2024-01-09 12:00:00,20.12,54.95
IDEAL_03,2024-01-09 12:30:00,20.0,57.78
IDEAL_03,2024-01-09 13:00:00,19.97,56.72
IDEAL_03,2024-01-09 13:30:00,19.45,56.4
IDEAL_03,2024-01-09 14:00:00,20.06,58.08
IDEAL_03,2024-01-09 14:30:00,20.3,56.11
IDEAL_03,2024-01-09 15:00:00,19.95,56.02
IDEAL_03,2024-01-09 15:30:00,20.27,55.56
IDEAL_03,2024-01-09 16:00:00,19.75,56.81
IDEAL_03,2024-01-09 16:30:00,20.04,56.75
IDEAL_03,2024-01-09 17:00:00,20.23,55.29
IDEAL_03,2024-01-09 17:30:00,20.18,56.02
IDEAL_03,2024-01-09 18:00:00,19.46,55.3
IDEAL_03,2024-01-09 18:30:00,19.92,55.23
IDEAL_03,2024-01-09 19:00:00,20.77,53.7
IDEAL_03,2024-01-09 19:30:00,19.9,55.94
IDEAL_03,2024-01-09 20:00:00,20.11,53.74
IDEAL_03,2024-01-09 20:30:00,20.07,55.6
IDEAL_03,2024-01-09 21:00:00,20.73,55.37
IDEAL_03,2024-01-09 21:30:00,20.62,57.87
IDEAL_03,2024-01-09 22:00:00,20.42,54.77
IDEAL_03,2024-01-09 22:30:00,19.71,55.15
IDEAL_03,2024-01-09 23:00:00,16.24,69.72
IDEAL_03,2024-01-09 23:30:00,16.33,69.42
IDEAL_03,2024-01-10 00:00:00,15.82,72.34
IDEAL_03,2024-01-10 00:30:00,15.75,68.58
IDEAL_03,2024-01-10 01:00:00,16.78,69.72
IDEAL_03,2024-01-10 01:30:00,15.98,70.79
IDEAL_03,2024-01-10 02:00:00,16.75,71.61
IDEAL_03,2024-01-10 02:30:00,16.5,69.72
IDEAL_03,2024-01-10 03:00:00,16.26,67.41
IDEAL_03,2024-01-10 03:30:00,16.28,70.07
IDEAL_03,2024-01-10 04:00:00,15.54,72.32
IDEAL_03,2024-01-10 04:30:00,16.18,70.71
IDEAL_03,2024-01-10 05:00:00,16.67,70.65
IDEAL_03,2024-01-10 05:30:00,16.37,68.7
IDEAL_03,2024-01-10 06:00:00,16.16,68.54
IDEAL_03,2024-01-10 06:30:00,16.78,70.32
IDEAL_03,2024-01-10 07:00:00,20.03,54.15
IDEAL_03,2024-01-10 07:30:00,19.85,57.46
IDEAL_03,2024-01-10 08:00:00,20.16,55.02
IDEAL_03,2024-01-10 08:30:00,20.41,56.25
IDEAL_03,2024-01-10 09:00:00,19.41,53.46
IDEAL_03,2024-01-10 09:30:00,20.21,55.7
IDEAL_03,2024-01-10 10:00:00,20.42,54.51
IDEAL_03,2024-01-10 10:30:00,19.99,52.81
IDEAL_03,2024-01-10 11:00:00,20.54,57.1
IDEAL_03,2024-01-10 11:30:00,20.36,58.75
IDEAL_03,2024-01-10 12:00:00,20.96,57.98
IDEAL_03,2024-01-10 12:30:00,19.8,57.31
IDEAL_03,2024-01-10 13:00:00,20.43,55.67
IDEAL_03,2024-01-10 13:30:00,19.69,57.5
IDEAL_03,2024-01-10 14:00:00,19.45,58.13
IDEAL_03,2024-01-10 14:30:00,19.29,56.5
IDEAL_03,2024-01-10 15:00:00,20.32,54.51
IDEAL_03,2024-01-10 15:30:00,20.17,55.54
IDEAL_03,2024-01-10 16:00:00,19.91,58.84
IDEAL_03,2024-01-10 16:30:00,19.39,56.18
IDEAL_03,2024-01-10 17:00:00,19.82,51.3
IDEAL_03,2024-01-10 17:30:00,20.1,54.09
IDEAL_03,2024-01-10 18:00:00,20.42,55.65
IDEAL_03,2024-01-10 18:30:00,20.09,57.84
IDEAL_03,2024-01-10 19:00:00,20.2,55.88
IDEAL_03,2024-01-10 19:30:00,19.95,57.87
IDEAL_03,2024-01-10 20:00:00,20.8,55.5
IDEAL_03,2024-01-10 20:30:00,19.69,53.34
IDEAL_03,2024-01-10 21:00:00,19.82,55.55
IDEAL_03,2024-01-10 21:30:00,19.9,56.81
IDEAL_03,2024-01-10 22:00:00,20.32,56.68
IDEAL_03,2024-01-10 22:30:00,19.68,54.41
IDEAL_03,2024-01-10 23:00:00,16.15,69.76
IDEAL_03,2024-01-10 23:30:00,16.17,74.32
IDEAL_03,2024-01-11 00:00:00,15.82,68.44
IDEAL_03,2024-01-11 00:30:00,16.23,71.28
IDEAL_03,2024-01-11 01:00:00,15.7,67.15
IDEAL_03,2024-01-11 01:30:00,15.65,71.59
IDEAL_03,2024-01-11 02:00:00,16.14,68.95
IDEAL_03,2024-01-11 02:30:00,15.44,70.89
IDEAL_03,2024-01-11 03:00:00,15.24,68.35
IDEAL_03,2024-01-11 03:30:00,16.31,70.73
IDEAL_03,2024-01-11 04:00:00,16.52,68.93
IDEAL_03,2024-01-11 04:30:00,15.91,69.22
IDEAL_03,2024-01-11 05:00:00,15.83,70.95
IDEAL_03,2024-01-11 05:30:00,16.5,69.65
IDEAL_03,2024-01-11 06:00:00,15.64,70.86
IDEAL_03,2024-01-11 06:30:00,15.55,70.0
IDEAL_03,2024-01-11 07:00:00,20.38,56.39
IDEAL_03,2024-01-11 07:30:00,20.1,56.96
IDEAL_03,2024-01-11 08:00:00,20.53,55.77
IDEAL_03,2024-01-11 08:30:00,19.24,54.8
IDEAL_03,2024-01-11 09:00:00,19.54,55.49
IDEAL_03,2024-01-11 09:30:00,20.11,58.08
IDEAL_03,2024-01-11 10:00:00,20.27,56.46
IDEAL_03,2024-01-11 10:30:00,20.44,55.02
IDEAL_03,2024-01-11 11:00:00,20.17,56.89
IDEAL_03,2024-01-11 11:30:00,20.17,56.99
IDEAL_03,2024-01-11 12:00:00,19.94,57.07
IDEAL_03,2024-01-11 12:30:00,20.74,54.82
IDEAL_03,2024-01-11 13:00:00,19.66,55.27
IDEAL_03,2024-01-11 13:30:00,20.24,55.28
IDEAL_03,2024-01-11 14:00:00,19.7,55.75
IDEAL_03,2024-01-11 14:30:00,20.31,57.1
IDEAL_03,2024-01-11 15:00:00,19.69,56.73
IDEAL_03,2024-01-11 15:30:00,20.4,56.85
IDEAL_03,2024-01-11 16:00:00,20.14,58.32
IDEAL_03,2024-01-11 16:30:00,20.8,57.32
IDEAL_03,2024-01-11 17:00:00,19.99,56.08
IDEAL_03,2024-01-11 17:30:00,20.27,54.51
IDEAL_03,2024-01-11 18:00:00,19.79,55.22
IDEAL_03,2024-01-11 18:30:00,19.98,55.9
IDEAL_03,2024-01-11 19:00:00,20.14,57.53
IDEAL_03,2024-01-11 19:30:00,19.49,56.25
IDEAL_03,2024-01-11 20:00:00,19.53,55.31
IDEAL_03,2024-01-11 20:30:00,20.34,55.19
IDEAL_03,2024-01-11 21:00:00,20.04,56.19
IDEAL_03,2024-01-11 21:30:00,19.86,57.63
IDEAL_03,2024-01-11 22:00:00,19.81,58.68
IDEAL_03,2024-01-11 22:30:00,19.82,55.98
IDEAL_03,2024-01-11 23:00:00,16.15,70.22
IDEAL_03,2024-01-11 23:30:00,16.28,68.47
IDEAL_03,2024-01-12 00:00:00,15.26,73.2
IDEAL_03,2024-01-12 00:30:00,16.67,68.19
IDEAL_03,2024-01-12 01:00:00,16.64,72.05
IDEAL_03,2024-01-12 01:30:00,15.17,69.74
IDEAL_03,2024-01-12 02:00:00,16.53,69.39
IDEAL_03,2024-01-12 02:30:00,16.52,68.63
IDEAL_03,2024-01-12 03:00:00,16.1,73.91
IDEAL_03,2024-01-12 03:30:00,15.58,70.62
IDEAL_03,2024-01-12 04:00:00,16.51,70.32
IDEAL_03,2024-01-12 04:30:00,16.0,71.62
IDEAL_03,2024-01-12 05:00:00,16.32,69.31
IDEAL_03,2024-01-12 05:30:00,16.99,70.29
IDEAL_03,2024-01-12 06:00:00,16.2,70.38
IDEAL_03,2024-01-12 06:30:00,15.73,69.52
IDEAL_03,2024-01-12 07:00:00,19.97,58.09
IDEAL_03,2024-01-12 07:30:00,19.78,55.96
IDEAL_03,2024-01-12 08:00:00,20.27,53.96
IDEAL_03,2024-01-12 08:30:00,19.78,55.84
IDEAL_03,2024-01-12 09:00:00,19.91,56.66
IDEAL_03,2024-01-12 09:30:00,19.59,54.95
IDEAL_03,2024-01-12 10:00:00,20.05,55.07
IDEAL_03,2024-01-12 10:30:00,20.17,55.47
IDEAL_03,2024-01-12 11:00:00,19.03,58.12
IDEAL_03,2024-01-12 11:30:00,20.2,55.56
IDEAL_03,2024-01-12 12:00:00,20.08,58.43
IDEAL_03,2024-01-12 12:30:00,19.79,55.37
IDEAL_03,2024-01-12 13:00:00,20.91,56.78
IDEAL_03,2024-01-12 13:30:00,20.48,55.62
IDEAL_03,2024-01-12 14:00:00,19.66,57.42
IDEAL_03,2024-01-12 14:30:00,20.44,54.61
IDEAL_03,2024-01-12 15:00:00,20.6,57.4
IDEAL_03,2024-01-12 15:30:00,20.15,56.46
IDEAL_03,2024-01-12 16:00:00,20.24,55.33
IDEAL_03,2024-01-12 16:30:00,20.24,56.04
IDEAL_03,2024-01-12 17:00:00,19.27,58.59
IDEAL_03,2024-01-12 17:30:00,20.03,56.5
IDEAL_03,2024-01-12 18:00:00,20.0,55.24
IDEAL_03,2024-01-12 18:30:00,20.67,54.48
IDEAL_03,2024-01-12 19:00:00,20.23,57.05
IDEAL_03,2024-01-12 19:30:00,19.98,56.58
IDEAL_03,2024-01-12 20:00:00,20.06,57.33
IDEAL_03,2024-01-12 20:30:00,20.51,54.1
IDEAL_03,2024-01-12 21:00:00,20.03,54.53
IDEAL_03,2024-01-12 21:30:00,19.82,58.01
IDEAL_03,2024-01-12 22:00:00,19.99,56.79
IDEAL_03,2024-01-12 22:30:00,20.48,57.09
IDEAL_03,2024-01-12 23:00:00,16.3,68.85
IDEAL_03,2024-01-12 23:30:00,16.12,68.82
IDEAL_03,2024-01-13 00:00:00,16.18,71.78
IDEAL_03,2024-01-13 00:30:00,15.88,71.85
IDEAL_03,2024-01-13 01:00:00,16.02,68.66
IDEAL_03,2024-01-13 01:30:00,15.83,68.37
IDEAL_03,2024-01-13 02:00:00,15.98,70.13
IDEAL_03,2024-01-13 02:30:00,16.64,69.09
IDEAL_03,2024-01-13 03:00:00,15.67,69.06
IDEAL_03,2024-01-13 03:30:00,15.82,68.41
IDEAL_03,2024-01-13 04:00:00,15.6,69.59
IDEAL_03,2024-01-13 04:30:00,15.51,68.56
IDEAL_03,2024-01-13 05:00:00,16.03,68.65
IDEAL_03,2024-01-13 05:30:00,15.85,70.74
IDEAL_03,2024-01-13 06:00:00,16.8,70.21
IDEAL_03,2024-01-13 06:30:00,15.99,71.02
IDEAL_03,2024-01-13 07:00:00,20.62,53.82
IDEAL_03,2024-01-13 07:30:00,20.49,56.31
IDEAL_03,2024-01-13 08:00:00,20.02,59.4
IDEAL_03,2024-01-13 08:30:00,20.94,55.73
IDEAL_03,2024-01-13 09:00:00,20.21,57.53
IDEAL_03,2024-01-13 09:30:00,20.71,57.51
IDEAL_03,2024-01-13 10:00:00,20.66,57.59
IDEAL_03,2024-01-13 10:30:00,20.27,56.54
IDEAL_03,2024-01-13 11:00:00,20.4,57.14
IDEAL_03,2024-01-13 11:30:00,20.35,57.34
IDEAL_03,2024-01-13 12:00:00,19.64,57.24
IDEAL_03,2024-01-13 12:30:00,20.12,54.61
IDEAL_03,2024-01-13 13:00:00,20.53,53.73
IDEAL_03,2024-01-13 13:30:00,20.71,53.96
IDEAL_03,2024-01-13 14:00:00,19.81,55.89
IDEAL_03,2024-01-13 14:30:00,20.31,57.18
IDEAL_03,2024-01-13 15:00:00,20.16,54.63
IDEAL_03,2024-01-13 15:30:00,20.05,57.68
IDEAL_03,2024-01-13 16:00:00,20.24,55.54
IDEAL_03,2024-01-13 16:30:00,20.19,55.55
IDEAL_03,2024-01-13 17:00:00,20.32,55.04
IDEAL_03,2024-01-13 17:30:00,20.68,53.46
IDEAL_03,2024-01-13 18:00:00,20.41,56.63
IDEAL_03,2024-01-13 18:30:00,20.22,58.86
IDEAL_03,2024-01-13 19:00:00,20.85,56.2
IDEAL_03,2024-01-13 19:30:00,20.54,53.51
IDEAL_03,2024-01-13 20:00:00,20.06,57.46
IDEAL_03,2024-01-13 20:30:00,19.61,53.85
IDEAL_03,2024-01-13 21:00:00,19.7,54.48
IDEAL_03,2024-01-13 21:30:00,20.47,55.93
IDEAL_03,2024-01-13 22:00:00,19.85,56.47
IDEAL_03,2024-01-13 22:30:00,19.7,54.78
IDEAL_03,2024-01-13 23:00:00,15.8,69.87
IDEAL_03,2024-01-13 23:30:00,15.83,71.36
IDEAL_03,2024-01-14 00:00:00,16.44,71.57
